ticker,as_of,close,market_cap,volume,trading_value,avg_trading_value_20d,high_52w,low_52w,return_6m,volatility_1y,beta_kospi200
079160,2026-07-28,4805.0,795623960550.0,451619,2170029295.0,1983622738.4,6570.0,4220.0,-0.2032,38.62,
079550,2026-07-28,697000.0,15334000000000.0,147002,102460394000.0,115991113023.45,1020000.0,364500.0,0.2673,86.13,
079940,2026-07-28,47450.0,636811455800.0,29938,1420558100.0,1098112623.75,47550.0,22750.0,0.4851,60.22,
080220,2026-07-28,62400.0,2149232779200.0,1526365,95245176000.0,157897465190.0,134000.0,13700.0,1.094,101.65,
081660,2026-07-28,44150.0,2344004736000.0,122704,5417381600.0,7526326682.85,54200.0,35850.0,-0.0243,41.73,
082640,2026-07-28,7950.0,1240697518950.0,107661,855904950.0,759219641.75,9100.0,6130.0,0.176,45.05,
082740,2026-07-28,42750.0,3567365320500.0,760903,32528603250.0,39587743471.25,89500.0,27000.0,-0.2185,76.15,
082920,2026-07-28,29600.0,1342048519200.0,276134,8173566400.0,11130988951.25,64100.0,12843.0,0.48,71.11,
083450,2026-07-28,38200.0,704026000000.0,166927,6376611400.0,7666287672.5,66500.0,18240.0,0.4174,78.56,
083650,2026-07-28,39850.0,1233133343750.0,149436,5955024600.0,9902145358.75,109500.0,35450.0,-0.3773,87.8,
084370,2026-07-28,100100.0,2293895804200.0,171373,17154437300.0,42372928037.5,206500.0,41650.0,0.2607,95.23,
085620,2026-07-28,14930.0,2018237400000.0,152250,2273092500.0,4448431666.0,34550.0,6730.0,0.657,98.36,
085660,2026-07-28,8460.0,786550277160.0,303583,2568312180.0,2646490374.25,23850.0,8460.0,-0.4696,58.27,
086280,2026-07-28,190800.0,14310000000000.0,156535,29866878000.0,39286769290.0,290500.0,140300.0,-0.2647,56.78,
086450,2026-07-28,17460.0,789723133200.0,261030,4557583800.0,5293739530.25,29900.0,16420.0,0.048,55.49,
086520,2026-07-28,72700.0,9870926250400.0,658093,47843361100.0,103642736495.0,185000.0,46100.0,-0.2604,92.86,
086790,2026-07-28,123000.0,33747233004000.0,1127195,138644985000.0,129694061877.8,136800.0,81200.0,0.2263,39.53,
087010,2026-07-28,143000.0,3334381050000.0,271574,38835082000.0,44315154577.5,386000.0,103600.0,-0.4187,96.98,
088350,2026-07-28,4295.0,3730336350000.0,2671371,11473538445.0,11540855404.15,6600.0,2940.0,0.3464,65.46,
088980,2026-07-28,9990.0,4784430710070.0,1711408,17096965920.0,14964703173.5,11830.0,9940.0,-0.1252,11.66,
089030,2026-07-28,38950.0,1443239472750.0,702994,27381616300.0,74244096416.25,71100.0,26650.0,-0.1668,87.87,
089860,2026-07-28,38950.0,1414250662600.0,58952,2296180400.0,3260177451.25,40000.0,27300.0,0.2855,31.8,
089970,2026-07-28,62900.0,1655953518500.0,768639,48347393100.0,74235472715.0,119700.0,10500.0,1.3736,98.74,
090360,2026-07-28,57200.0,557700000000.0,91913,5257423600.0,9554871822.5,158800.0,25250.0,-0.3544,107.72,
090430,2026-07-28,118800.0,6948939769200.0,149915,17809902000.0,39652453322.5,165100.0,96200.0,-0.0206,47.25,
090710,2026-07-28,6200.0,741265979800.0,1336461,8286058200.0,16228637193.25,21500.0,2385.0,-0.6276,109.64,
093050,2026-07-28,22150.0,647666000000.0,15450,342217500.0,510062866.25,26250.0,17170.0,0.2701,35.5,
093320,2026-07-28,136400.0,665632000000.0,7391,1008132400.0,1925089405.0,148400.0,80200.0,0.1062,52.76,
093370,2026-07-28,8100.0,868768173000.0,5058152,40971031200.0,62024324838.0,22400.0,4605.0,0.0658,102.38,
094170,2026-07-28,26700.0,558295291200.0,139534,3725557800.0,2937702011.25,55100.0,16280.0,-0.0344,68.61,
095340,2026-07-28,121000.0,2564844018000.0,174415,21104215000.0,47887631012.5,271000.0,55500.0,0.2185,86.16,
095610,2026-07-28,122100.0,2363856000000.0,512512,62577715200.0,111739693730.0,217500.0,23900.0,1.5098,99.68,
096530,2026-07-28,26200.0,1368321042800.0,224379,5878729800.0,6386312207.5,32550.0,21850.0,0.0871,48.45,
096770,2026-07-28,112700.0,19052249207600.0,702722,79196769400.0,90356165815.0,149800.0,89500.0,0.0339,58.05,
097230,2026-07-28,14550.0,1313797255200.0,410080,5966664000.0,11036731488.75,33350.0,7360.0,-0.4238,88.82,
097950,2026-07-28,187300.0,2819649037800.0,45366,8497051800.0,9826152765.0,254500.0,177500.0,-0.1207,30.9,
098460,2026-07-28,24250.0,1653952165250.0,999579,24239790750.0,30529866733.75,43500.0,13640.0,-0.189,91.97,
099320,2026-07-28,68600.0,751257670800.0,53595,3676617000.0,4343617910.0,214000.0,45500.0,-0.4911,94.24,
100090,2026-07-28,12630.0,789098769270.0,2451305,30959982150.0,46084159170.0,30300.0,12630.0,-0.3672,92.2,
100790,2026-07-28,11990.0,636915730220.0,271690,3257563100.0,5852504913.25,67400.0,5920.0,-0.1005,125.58,
101490,2026-07-28,39500.0,842727720500.0,409371,16170154500.0,9437492225.0,105100.0,38500.0,-0.4087,81.69,
102710,2026-07-28,38700.0,552939253200.0,95085,3679789500.0,3958418590.0,62700.0,35800.0,-0.1596,69.7,
103140,2026-07-28,60100.0,1684259107800.0,119380,7174738000.0,6790645485.0,165000.0,59800.0,-0.518,57.34,
103590,2026-07-28,55000.0,2622696450000.0,202195,11120725000.0,21760763570.0,144100.0,33900.0,-0.1228,74.66,
105560,2026-07-28,165200.0,58594413656800.0,1297643,214370623600.0,275757680350.2,186200.0,106000.0,0.2412,40.88,
108320,2026-07-28,33950.0,552172985000.0,117238,3980230100.0,3260709337.5,66200.0,33950.0,-0.3471,50.83,
108490,2026-07-28,180600.0,2647781656800.0,124563,22496077800.0,37125951337.5,405000.0,73913.0,-0.3094,105.77,
111770,2026-07-28,86400.0,3828510835200.0,41726,3605126400.0,6565597015.0,98000.0,55600.0,0.041,49.91,
112610,2026-07-28,37650.0,1587753322950.0,409878,15431906700.0,22427618147.5,76900.0,37650.0,-0.0772,70.93,
115180,2026-07-28,16920.0,634709824920.0,63249,1070173080.0,1984350937.25,50900.0,9950.0,-0.4125,92.54,
119850,2026-07-28,32000.0,526365088000.0,1228495,39311840000.0,28977388506.25,45550.0,18350.0,-0.1049,88.88,
120110,2026-07-28,50100.0,1500296203200.0,165065,8269756500.0,9960768138.75,100900.0,34000.0,0.1465,66.59,
122870,2026-07-28,39250.0,733623673250.0,86388,3390729000.0,4144954361.25,107400.0,37800.0,-0.4393,52.54,
127120,2026-07-28,32200.0,1119038807600.0,90026,2898837200.0,4418693328.75,48900.0,12890.0,0.5941,88.25,
128940,2026-07-28,374500.0,4797716129500.0,51038,19113731000.0,39526533175.0,626000.0,270000.0,-0.1584,68.06,
131290,2026-07-28,176400.0,1951236075600.0,215510,38015964000.0,36583353292.5,284500.0,36400.0,1.6526,86.92,
131970,2026-07-28,66400.0,1283328603200.0,672711,44668010400.0,25389142105.0,190100.0,27200.0,0.26,91.96,
137310,2026-07-28,6110.0,737777013220.0,109171,667034810.0,665477063.0,10840.0,5820.0,-0.2786,40.56,
137400,2026-07-28,27650.0,655048629200.0,125627,3473586550.0,3687917657.5,60900.0,27650.0,-0.3079,63.41,
138040,2026-07-28,118100.0,19763712941300.0,250263,29556060300.0,32310032940.0,146200.0,100600.0,0.1048,38.14,
138930,2026-07-28,17270.0,5359347859910.0,1096233,18931943910.0,16939635433.75,22650.0,13810.0,0.1251,35.22,
139130,2026-07-28,16750.0,2652587084000.0,690428,11564669000.0,9890604982.5,21650.0,13220.0,0.1812,38.54,
139480,2026-07-28,79300.0,2188348446700.0,75848,6014746400.0,9512947140.0,127600.0,71200.0,-0.056,47.9,
140410,2026-07-28,56900.0,1741481058600.0,178747,10170704300.0,7763758465.0,172700.0,36450.0,-0.4091,85.6,
140860,2026-07-28,254000.0,1778627126000.0,33663,8550402000.0,10499146675.0,339500.0,208000.0,0.0855,71.83,
141080,2026-07-28,90600.0,3353959270800.0,263640,23885784000.0,49097122617.5,213500.0,90600.0,-0.4565,77.26,
145020,2026-07-28,237500.0,2972353587500.0,37256,8848300000.0,12117730300.0,360000.0,214000.0,0.0,56.12,
161390,2026-07-28,66700.0,8262467102300.0,238769,15925892300.0,27344319591.75,76700.0,38100.0,0.0183,51.82,
161580,2026-07-28,23250.0,545032242750.0,144756,3365577000.0,3810820622.5,63000.0,23250.0,-0.4593,85.08,
161890,2026-07-28,98900.0,2334542115300.0,221545,21910800500.0,46612407020.0,117800.0,61100.0,0.5239,47.93,
166090,2026-07-28,48150.0,952295003100.0,157295,7573754250.0,9843049246.25,81100.0,23600.0,-0.074,81.9,
175330,2026-07-28,27300.0,5092045795200.0,344717,9410774100.0,14684333030.0,37500.0,21750.0,0.1568,44.76,
178320,2026-07-28,33050.0,2103656857850.0,917190,30313129500.0,51271584323.75,80800.0,18650.0,0.1576,83.43,
180640,2026-07-28,109000.0,7277088411000.0,93494,10190846000.0,15350993840.0,173000.0,93900.0,-0.1641,68.36,
181710,2026-07-28,36150.0,1184025974850.0,169159,6115097850.0,5302802965.0,59600.0,24800.0,0.1852,66.24,
183300,2026-07-28,54400.0,1117664864000.0,207113,11266947200.0,14375733445.0,139200.0,30304.0,0.1231,92.24,
185750,2026-07-28,67500.0,931687650000.0,12983,876352500.0,1540370240.0,97700.0,64100.0,-0.2087,34.12,
189300,2026-07-28,56000.0,601299832000.0,58821,3293976000.0,4899542242.5,172400.0,39400.0,-0.2432,85.41,
192080,2026-07-28,60100.0,1272525426800.0,42274,2540667400.0,3857015247.5,74600.0,47300.0,0.1925,34.09,
192400,2026-07-28,25900.0,921060591500.0,19914,515772600.0,358303942.5,34750.0,23600.0,-0.0478,29.83,
192820,2026-07-28,184600.0,2095119361400.0,81186,14986935600.0,15587158830.0,266000.0,144900.0,0.0016,54.93,
195870,2026-07-28,46100.0,783700000000.0,161743,7456352300.0,12402342387.5,102400.0,22000.0,-0.1049,90.1,
195940,2026-07-28,38100.0,1079368847100.0,99324,3784244400.0,4956262678.75,57600.0,37300.0,-0.1911,44.83,
196170,2026-07-28,296500.0,15888350699500.0,307992,91319628000.0,140705539500.0,559000.0,268000.0,-0.3836,67.69,
204270,2026-07-28,12560.0,726576732960.0,333462,4188282720.0,6073139389.5,29450.0,12560.0,-0.3615,87.92,
204320,2026-07-28,40900.0,1920546208000.0,501724,20520511600.0,35095023332.5,76900.0,32850.0,-0.3569,70.6,
207940,2026-07-28,1549000.0,71704683099000.0,155654,241108046000.0,91450123202.0,1965000.0,1243000.0,-0.1932,38.64,
213420,2026-07-28,27950.0,694031453050.0,118130,3301733500.0,4444405395.0,55800.0,27950.0,-0.2026,71.32,
214150,2026-07-28,43200.0,2818180468800.0,115800,5002560000.0,10676849447.5,75600.0,42000.0,-0.2653,56.16,
214320,2026-07-28,18950.0,758000000000.0,61343,1162449850.0,1468051204.5,21750.0,16760.0,0.021,23.16,
214370,2026-07-28,54800.0,2943582000000.0,72145,3953546000.0,5194304095.0,150100.0,45950.0,-0.2865,91.99,
214450,2026-07-28,375500.0,3901312824000.0,369146,138614323000.0,66347128862.5,711000.0,259000.0,-0.1154,68.48,
218410,2026-07-28,40000.0,1062137680000.0,245102,9804080000.0,14118338225.0,112500.0,24000.0,0.1494,92.25,
222800,2026-07-28,75500.0,2828526790500.0,798196,60263798000.0,89051552397.5,157300.0,21650.0,0.533,101.33,
226950,2026-07-28,107000.0,2253724950000.0,204483,21879681000.0,40282646957.5,207000.0,36800.0,-0.2286,100.4,
229640,2026-07-28,39500.0,1209682720500.0,117365,4635917500.0,5854901037.5,93400.0,32450.0,0.026,81.5,
232140,2026-07-28,8180.0,671130963000.0,813886,6657587480.0,7251250225.0,23700.0,8180.0,-0.4339,77.0,
237690,2026-07-28,98500.0,2056348843000.0,156906,15455241000.0,15423711850.0,168700.0,82700.0,-0.2044,62.67,
240810,2026-07-28,89500.0,4393009139500.0,1011169,90499625500.0,282912256015.0,183300.0,27300.0,0.1965,111.04,
241560,2026-07-28,60400.0,5789706326000.0,178069,10755367600.0,12560819187.5,76700.0,52300.0,-0.0082,50.44,
241710,2026-07-28,83200.0,888576000000.0,68448,5694873600.0,8427189947.5,103000.0,58400.0,0.1604,63.24,
247540,2026-07-28,101800.0,9959138181200.0,319884,32564191200.0,63222808685.0,246000.0,101800.0,-0.3641,77.57,
248070,2026-07-28,13430.0,642172049480.0,215854,2898919220.0,1903800129.25,23600.0,13430.0,-0.1228,47.6,
251270,2026-07-28,36750.0,3011095484250.0,101408,3726744000.0,5852584768.75,68000.0,34900.0,-0.2794,44.92,
252990,2026-07-28,11210.0,675042535690.0,945102,10594593420.0,11065729356.0,16320.0,4325.0,0.5901,82.41,
253450,2026-07-28,20950.0,629725533100.0,43569,912770550.0,1352768237.25,50300.0,19700.0,-0.5431,42.28,
257720,2026-07-28,36500.0,2393533198000.0,458364,16730286000.0,20932479451.25,54200.0,30400.0,-0.1648,60.54,
259960,2026-07-28,244000.0,11257631252000.0,101373,24735012000.0,25279086450.0,354000.0,204000.0,0.0209,43.39,
263750,2026-07-28,33450.0,2102128789500.0,304365,10181009250.0,8922348032.5,72000.0,29500.0,-0.1959,72.26,
267250,2026-07-28,194600.0,15372054341000.0,165010,32110946000.0,33738985047.5,310500.0,127900.0,-0.2501,58.77,
267260,2026-07-28,705000.0,25413230175000.0,199093,140360565000.0,138663754075.0,1420000.0,446500.0,-0.2295,64.24,
267270,2026-07-28,122800.0,5884808951600.0,244487,30023003600.0,34138025109.9,198100.0,73200.0,0.0604,70.24,
268280,2026-07-28,119700.0,598500000000.0,2395,286681500.0,354577525.0,153800.0,95500.0,-0.132,31.83,
271560,2026-07-28,129900.0,5134789561200.0,120786,15690101400.0,14124600760.0,146000.0,99300.0,0.1276,31.06,
272210,2026-07-28,61200.0,11561866606800.0,962808,58923849600.0,51818492107.5,162700.0,45350.0,-0.3238,90.8,
277810,2026-07-28,400500.0,7769643129000.0,136694,54745947000.0,62120574050.0,880000.0,253500.0,-0.2342,88.65,
278470,2026-07-28,333500.0,12485624692500.0,189500,63198250000.0,95728416324.65,459000.0,167500.0,0.3502,62.39,
279570,2026-07-28,5780.0,2344917972780.0,1184552,6846710560.0,11958032565.75,8330.0,5290.0,0.0,56.1,
280360,2026-07-28,100800.0,927821059200.0,9248,932198400.0,1811048302.5,135600.0,91900.0,-0.0861,31.73,
281740,2026-07-28,10710.0,703974169080.0,294663,3155840730.0,3665863358.25,27550.0,10710.0,-0.3294,76.7,
281820,2026-07-28,65200.0,1290872697200.0,201725,13152470000.0,30652265355.0,117500.0,26600.0,0.6869,88.42,
282330,2026-07-28,124000.0,2143204344000.0,45208,5605792000.0,7662111284.4,147800.0,102000.0,0.0526,39.77,
285130,2026-07-28,37950.0,656488169700.0,53928,2046567600.0,2181558105.0,79800.0,37200.0,-0.4361,49.48,
290650,2026-07-28,52600.0,1418606430400.0,187422,9858397200.0,19064114542.5,118300.0,29200.0,-0.0259,92.44,
293490,2026-07-28,7480.0,802194582200.0,301005,2251517400.0,3284190336.0,17760.0,6930.0,-0.478,46.99,
293940,2026-07-28,5240.0,633726244520.0,234234,1227386160.0,1006871183.75,6240.0,5080.0,-0.0709,18.75,
294870,2026-07-28,19950.0,1314851233500.0,251847,5024347650.0,4327748108.0,24400.0,17210.0,-0.0197,47.21,
298020,2026-07-28,312500.0,1352400625000.0,27385,8557812500.0,6523501187.5,535000.0,200000.0,0.0702,66.34,
298040,2026-07-28,2324000.0,21670249552000.0,39547,91907228000.0,149537673325.0,4601000.0,1040000.0,-0.0085,70.88,
298050,2026-07-28,152500.0,683192070000.0,13477,2055242500.0,2097032447.5,277500.0,143000.0,-0.2633,50.77,
298380,2026-07-28,68800.0,3851937454400.0,305173,20995902400.0,30195117507.5,245500.0,68800.0,-0.6577,92.54,
300720,2026-07-28,13880.0,1020807500920.0,98352,1365125760.0,1553773238.25,21300.0,13060.0,-0.1821,36.45,
302440,2026-07-28,33800.0,2651831491400.0,62322,2106483600.0,3197145377.5,60100.0,32750.0,-0.324,44.33,
307950,2026-07-28,341500.0,9365289853000.0,75537,25795885500.0,37456708862.5,938000.0,148600.0,-0.268,99.61,
310210,2026-07-28,117100.0,2157093127900.0,94342,11047448200.0,12217401977.5,363500.0,108500.0,-0.3933,83.04,
316140,2026-07-28,31750.0,23116847403500.0,3209832,101912166000.0,72116437588.75,40800.0,23600.0,0.118,36.26,
317450,2026-07-28,40800.0,595680000000.0,16234,662347200.0,584225851.25,121900.0,39800.0,-0.3223,51.57,
319400,2026-07-28,20850.0,2322190413150.0,1883578,39272601300.0,32201416253.0,46350.0,4405.0,-0.4647,110.98,
319660,2026-07-28,125500.0,3635322607000.0,452239,56755994500.0,118417576442.5,211500.0,19410.0,2.1336,96.7,
322000,2026-07-28,111700.0,1251040000000.0,417673,46654074100.0,68276553095.0,244000.0,42000.0,0.9875,115.38,
323280,2026-07-28,29250.0,893235915000.0,297669,8706818250.0,9125502036.25,89700.0,23600.0,-0.3456,95.49,
323410,2026-07-28,21300.0,10162665308100.0,618144,13166467200.0,20716084539.5,29750.0,19750.0,-0.0162,40.75,
326030,2026-07-28,79500.0,6225903375000.0,111172,8838174000.0,9760137492.5,140700.0,74600.0,-0.3331,48.64,
328130,2026-07-28,9170.0,682781510600.0,264774,2427977580.0,2961207071.75,22991.0,9170.0,-0.499,69.53,
329180,2026-07-28,451000.0,47337512475000.0,357603,161278953000.0,156087155951.4,745000.0,400500.0,-0.2964,58.73,
330590,2026-07-28,3645.0,1053291582180.0,272360,992752200.0,677591084.0,4850.0,3315.0,-0.1543,28.97,
336260,2026-07-28,23550.0,1542377247300.0,2211528,52081484400.0,25044873610.0,101500.0,22000.0,-0.3803,102.04,
347700,2026-07-28,14810.0,763475671220.0,851676,12613321560.0,33297030159.0,53100.0,7320.0,-0.2497,121.12,
347850,2026-07-28,55500.0,2543987299500.0,838371,46529590500.0,107255281865.0,111200.0,30030.0,-0.3813,107.28,
352820,2026-07-28,188800.0,8138570636800.0,536454,101282515200.0,61795154249.25,404500.0,177800.0,-0.4897,52.34,
353200,2026-07-28,91300.0,4511765252500.0,987805,90186596500.0,147391626675.0,190900.0,19530.0,0.8463,92.91,
357780,2026-07-28,248000.0,1929084368000.0,44300,10986400000.0,25028893412.5,501000.0,201000.0,-0.1987,83.99,
361610,2026-07-28,13450.0,1100036495000.0,131957,1774821650.0,2474330723.25,34300.0,13260.0,-0.4631,67.43,
365550,2026-07-28,3335.0,820706815000.0,413302,1378362170.0,1180756704.25,4690.0,3155.0,-0.2463,26.44,
373220,2026-07-28,314000.0,73476000000000.0,337138,105861332000.0,117098613275.0,514000.0,311000.0,-0.2208,61.51,
375500,2026-07-28,57500.0,2224883322500.0,275948,15867010000.0,22406604647.5,102500.0,38700.0,0.3083,73.11,
376900,2026-07-28,39150.0,621458839350.0,176278,6901283700.0,15270023572.5,147900.0,14200.0,-0.4334,122.67,
377300,2026-07-28,41950.0,5674581743750.0,258015,10823729250.0,9230515757.6,70900.0,37450.0,-0.2203,69.35,
383220,2026-07-28,76700.0,2938152652500.0,41017,3146003900.0,4920396650.0,86100.0,59500.0,0.1782,44.5,
388210,2026-07-28,69400.0,670017997200.0,71336,4950718400.0,5776411882.5,164400.0,68900.0,-0.3976,98.64,
388720,2026-07-28,58800.0,692743086000.0,33719,1982677200.0,2454183890.0,150700.0,57500.0,-0.39,78.91,
395400,2026-07-28,5600.0,1685698672000.0,347070,1943592000.0,1344332415.0,7090.0,4705.0,-0.0158,35.35,
402340,2026-07-28,925000.0,122061507050000.0,1138805,1053394625000.0,1444879073004.0,1970000.0,135200.0,1.1663,88.85,
403870,2026-07-28,32700.0,2691210000000.0,1834336,59982787200.0,169331076201.25,83500.0,24500.0,-0.0325,90.67,
415640,2026-07-28,10670.0,1307560997160.0,126891,1353926970.0,1399496274.0,11150.0,8140.0,0.0734,19.01,
417200,2026-07-28,10490.0,709676392910.0,564154,5917975460.0,7838448663.75,31250.0,9360.0,-0.2172,82.14,
420770,2026-07-28,100000.0,1267575800000.0,128488,12848800000.0,23552373812.5,192200.0,23700.0,0.9417,85.97,
437730,2026-07-28,30650.0,971836928550.0,176703,5415946950.0,6367039805.0,73200.0,11170.0,-0.5634,103.68,
439260,2026-07-28,46350.0,1765412635500.0,70276,3257292600.0,3363065097.5,108700.0,43450.0,-0.3416,63.67,
440110,2026-07-28,56300.0,2820710340100.0,1074954,60519910200.0,50198470365.0,128300.0,11230.0,1.6494,99.93,
443060,2026-07-28,192000.0,8608024320000.0,84933,16307136000.0,26563636634.1,280500.0,159100.0,0.0052,60.81,
445680,2026-07-28,38350.0,659744829250.0,83021,3183855350.0,3671722138.75,139600.0,34600.0,-0.6742,99.8,
450080,2026-07-28,31550.0,2234177598500.0,329915,10408818250.0,14882501528.45,86400.0,31550.0,-0.487,78.15,
451800,2026-07-28,4990.0,896204000000.0,197919,987615810.0,517586315.1,6850.0,3885.0,0.1458,38.7,
453340,2026-07-28,18440.0,598776064280.0,32264,594948160.0,839291243.5,19300.0,14830.0,0.2244,29.03,
454910,2026-07-28,60400.0,3915126792000.0,473667,28609486800.0,44235415330.0,166700.0,58500.0,-0.4886,81.47,
456040,2026-07-28,66900.0,598921915500.0,69855,4673299500.0,5572970270.0,150000.0,52600.0,-0.0511,65.83,
457190,2026-07-28,52100.0,1574403231200.0,93420,4867182000.0,7296928347.5,130100.0,40950.0,-0.376,82.37,
458870,2026-07-28,25150.0,957202461000.0,166854,4196378100.0,8506548925.0,63034.0,10472.0,-0.4488,87.35,
462870,2026-07-28,30100.0,1768130889000.0,66291,1995359100.0,3095070332.5,44550.0,28200.0,-0.1263,40.11,
466100,2026-07-28,23400.0,595746192600.0,324605,7595757000.0,5561500255.0,71702.0,15155.0,-0.6643,91.07,
475150,2026-07-28,48700.0,1659063094800.0,7289994,355022707800.0,457948302682.5,80900.0,17560.0,1.435,112.1,
475830,2026-07-28,43750.0,950232062500.0,68757,3008118750.0,4843486560.0,143700.0,20750.0,-0.6037,98.39,
476060,2026-07-28,10310.0,468154830400.0,324710,3347760100.0,6672954438.5,26300.0,5737.0,-0.4644,102.76,
476830,2026-07-28,24150.0,677538779400.0,199011,4806115650.0,9772811973.75,118000.0,24150.0,-0.7006,125.02,
483650,2026-07-28,256000.0,3198442240000.0,156281,40007936000.0,35983578401.1,260000.0,121200.0,0.7902,65.69,
489790,2026-07-28,37050.0,1870594849500.0,315070,11673343500.0,12917179572.5,92700.0,35950.0,-0.2983,84.11,
490470,2026-07-28,15160.0,515825670400.0,282427,4281593320.0,6178923499.75,48800.0,15160.0,-0.3912,117.85,
491000,2026-07-28,34500.0,862651489500.0,149975,5174137500.0,5524240263.75,91300.0,33050.0,-0.425,112.62,
499790,2026-07-28,35400.0,702011771400.0,50088,1773115200.0,5338187211.25,64600.0,33700.0,-0.1376,71.3,
950160,2026-07-28,14560.0,1237165529600.0,5064508,73739236480.0,65038469385.0,138800.0,14560.0,-0.8038,102.84,
